time_min,epoch_ms,hr_bpm,rmssd_ms,palpitation,event,warning,connection,posture
0.0000,1776621600000,,,0,,,connected,sit
0.0000,1776621600000,93,21.9,0,,,,
0.0667,1776621604000,91,21.6,0,,,,
0.1333,1776621608000,91,21.2,0,,,,
0.2000,1776621612000,93,22.3,0,,,,
0.2667,1776621616000,93,22.3,0,,,,
0.3333,1776621620000,91,23.6,0,,,,
0.4000,1776621624000,92,22.5,0,,,,
0.4667,1776621628000,92,21.3,0,,,,
0.5333,1776621632000,94,21.5,0,,,,
0.6000,1776621636000,93,21.2,0,,,,
0.6667,1776621640000,91,21.4,0,,,,
0.7333,1776621644000,91,23.7,0,,,,
0.8000,1776621648000,92,21.3,0,,,,
0.8667,1776621652000,91,22.3,0,,,,
0.9333,1776621656000,93,21.7,0,,,,
1.0000,1776621660000,91,22.7,0,,,,
1.0667,1776621664000,92,23,0,,,,
1.1333,1776621668000,92,22.5,0,,,,
1.2000,1776621672000,93,22.9,0,,,,
1.2667,1776621676000,93,21.4,0,,,,
1.3333,1776621680000,93,23.9,0,,,,
1.4000,1776621684000,94,23.5,0,,,,
1.4667,1776621688000,92,21.2,0,,,,
1.5333,1776621692000,93,22.4,0,,,,
1.6000,1776621696000,93,22.5,0,,,,
1.6667,1776621700000,94,21.8,0,,,,
1.7333,1776621704000,94,23.8,0,,,,
1.8000,1776621708000,94,23.7,0,,,,
1.8667,1776621712000,92,23.1,0,,,,
1.9333,1776621716000,92,22.6,0,,,,
2.0000,1776621720000,93,21.4,0,,,,
2.0667,1776621724000,94,21.9,0,,,,
2.1333,1776621728000,93,24.2,0,,,,
2.2000,1776621732000,94,22.1,0,,,,
2.2667,1776621736000,93,23,0,,,,
2.3333,1776621740000,93,21.7,0,,,,
2.4000,1776621744000,94,23.3,0,,,,
2.4667,1776621748000,93,21.9,0,,,,
2.5333,1776621752000,92,24,0,,,,
2.6000,1776621756000,93,23.6,0,,,,
2.6667,1776621760000,92,24,0,,,,
2.7333,1776621764000,95,22.4,0,,,,
2.8000,1776621768000,95,22.9,0,,,,
2.8667,1776621772000,92,22.6,0,,,,
2.9333,1776621776000,92,24.2,0,,,,
3.0000,1776621780000,94,21.8,0,,,,
3.0667,1776621784000,94,21.8,0,,,,
3.1333,1776621788000,94,24.3,0,,,,
3.2000,1776621792000,93,23.1,0,,,,
3.2667,1776621796000,93,24.6,0,,,,
3.3333,1776621800000,94,24.1,0,,,,
3.4000,1776621804000,94,23.9,0,,,,
3.4667,1776621808000,92,21.9,0,,,,
3.5333,1776621812000,94,23.1,0,,,,
3.6000,1776621816000,93,24,0,,,,
3.6667,1776621820000,94,23.1,0,,,,
3.7333,1776621824000,94,22.1,0,,,,
3.8000,1776621828000,93,22.2,0,,,,
3.8667,1776621832000,93,23.2,0,,,,
3.9333,1776621836000,92,23.6,0,,,,
4.0000,1776621840000,94,22.8,0,,,,
4.0667,1776621844000,94,24.1,0,,,,
4.1333,1776621848000,94,25,0,,,,
4.2000,1776621852000,93,23.4,0,,,,
4.2667,1776621856000,93,22.3,0,,,,
4.3333,1776621860000,93,22.8,0,,,,
4.4000,1776621864000,94,22.5,0,,,,
4.4667,1776621868000,95,22.3,0,,,,
4.5333,1776621872000,93,23.5,0,,,,
4.6000,1776621876000,95,23.1,0,,,,
4.6667,1776621880000,94,25,0,,,,
4.7333,1776621884000,93,25.1,0,,,,
4.8000,1776621888000,95,25.2,0,,,,
4.8667,1776621892000,94,24.3,0,,,,
4.9333,1776621896000,94,24.3,0,,,,
5.0000,1776621900000,94,22.9,0,,,,
5.0667,1776621904000,92,23.2,0,,,,
5.1333,1776621908000,94,22.9,0,,,,
5.2000,1776621912000,95,24.7,0,,,,
5.2667,1776621916000,93,24.7,0,,,,
5.3333,1776621920000,94,24.4,0,,,,
5.4000,1776621924000,94,23.9,0,,,,
5.4667,1776621928000,93,24.4,0,,,,
5.5333,1776621932000,93,23.1,0,,,,
5.6000,1776621936000,93,24.9,0,,,,
5.6667,1776621940000,93,24.4,0,,,,
5.7333,1776621944000,93,25.5,0,,,,
5.8000,1776621948000,95,23.6,0,,,,
5.8667,1776621952000,95,22.9,0,,,,
5.9333,1776621956000,94,24.5,0,,,,
6.0000,1776621960000,93,23.2,0,,,,
6.0667,1776621964000,95,24.7,0,,,,
6.1333,1776621968000,95,23.2,0,,,,
6.2000,1776621972000,94,23.3,0,,,,
6.2667,1776621976000,94,23.1,0,,,,
6.3333,1776621980000,94,24.2,0,,,,
6.4000,1776621984000,94,24.8,0,,,,
6.4667,1776621988000,95,23.3,0,,,,
6.5333,1776621992000,94,23.8,0,,,,
6.6000,1776621996000,95,23.7,0,,,,
6.6667,1776622000000,94,24.1,0,,,,
6.7333,1776622004000,93,24.2,0,,,,
6.8000,1776622008000,95,25.4,0,,,,
6.8667,1776622012000,93,25.1,0,,,,
6.9333,1776622016000,94,25.8,0,,,,
7.0000,1776622020000,93,26,0,,,,
7.0667,1776622024000,93,24.9,0,,,,
7.1333,1776622028000,93,23.3,0,,,,
7.2000,1776622032000,94,26.1,0,,,,
7.2667,1776622036000,95,24.8,0,,,,
7.3333,1776622040000,94,24.8,0,,,,
7.4000,1776622044000,95,24.2,0,,,,
7.4667,1776622048000,95,23.9,0,,,,
7.5333,1776622052000,94,24.1,0,,,,
7.6000,1776622056000,95,23.3,0,,,,
7.6667,1776622060000,94,26,0,,,,
7.7333,1776622064000,95,25.3,0,,,,
7.8000,1776622068000,94,25.4,0,,,,
7.8667,1776622072000,95,26.2,0,,,,
7.9333,1776622076000,93,24.6,0,,,,
8.0000,1776622080000,94,25.2,0,,,,
8.0667,1776622084000,94,23.8,0,,,,
8.1333,1776622088000,94,24.2,0,,,,
8.2000,1776622092000,94,24.8,0,,,,
8.2667,1776622096000,94,25.9,0,,,,
8.3333,1776622100000,95,25.9,0,,,,
8.4000,1776622104000,94,25.8,0,,,,
8.4667,1776622108000,92,24.7,0,,,,
8.5333,1776622112000,93,25.4,0,,,,
8.6000,1776622116000,95,24.7,0,,,,
8.6667,1776622120000,95,23.6,0,,,,
8.7333,1776622124000,93,23.6,0,,,,
8.8000,1776622128000,92,23.8,0,,,,
8.8667,1776622132000,94,24.3,0,,,,
8.9333,1776622136000,94,26,0,,,,
9.0000,1776622140000,93,25.5,0,,,,
9.0667,1776622144000,94,24.2,0,,,,
9.1333,1776622148000,93,25.5,0,,,,
9.2000,1776622152000,93,24.5,0,,,,
9.2667,1776622156000,93,24.8,0,,,,
9.3333,1776622160000,94,24.9,0,,,,
9.4000,1776622164000,95,24.3,0,,,,
9.4667,1776622168000,93,24.6,0,,,,
9.5333,1776622172000,94,24.5,0,,,,
9.6000,1776622176000,93,24.2,0,,,,
9.6667,1776622180000,94,24.2,0,,,,
9.7333,1776622184000,93,26.1,0,,,,
9.8000,1776622188000,93,24.9,0,,,,
9.8667,1776622192000,93,26.4,0,,,,
9.9333,1776622196000,93,25.9,0,,,,
10.0000,1776622200000,93,25,0,,,,
10.0667,1776622204000,92,26.8,0,,,,
10.1333,1776622208000,94,24.6,0,,,,
10.2000,1776622212000,94,25.5,0,,,,
10.2667,1776622216000,92,24.3,0,,,,
10.3333,1776622220000,92,26.8,0,,,,
10.4000,1776622224000,92,26.1,0,,,,
10.4667,1776622228000,94,24.4,0,,,,
10.5333,1776622232000,94,26.9,0,,,,
10.6000,1776622236000,91,26.1,0,,,,
10.6667,1776622240000,93,26.3,0,,,,
10.7333,1776622244000,92,25,0,,,,
10.8000,1776622248000,93,24.9,0,,,,
10.8667,1776622252000,94,24.6,0,,,,
10.9333,1776622256000,92,24.1,0,,,,
11.0000,1776622260000,93,24.1,0,,,,
11.0667,1776622264000,92,26.2,0,,,,
11.1333,1776622268000,92,24.2,0,,,,
11.2000,1776622272000,93,26,0,,,,
11.2667,1776622276000,92,25.8,0,,,,
11.3333,1776622280000,92,26.2,0,,,,
11.4000,1776622284000,94,25.2,0,,,,
11.4667,1776622288000,92,24.2,0,,,,
11.5333,1776622292000,94,26.5,0,,,,
11.6000,1776622296000,92,26.9,0,,,,
11.6667,1776622300000,93,26.1,0,,,,
11.7333,1776622304000,92,25.4,0,,,,
11.8000,1776622308000,92,24.7,0,,,,
11.8667,1776622312000,92,25.8,0,,,,
11.9333,1776622316000,92,24.5,0,,,,
12.0000,1776622320000,94,25.4,0,,,,
12.0667,1776622324000,93,26.1,0,,,,
12.1333,1776622328000,91,24.6,0,,,,
12.2000,1776622332000,93,26.9,1,,,,
12.2667,1776622336000,92,25.8,0,,,,
12.3333,1776622340000,92,25.1,0,,,,
12.4000,1776622344000,92,27.2,0,,,,
12.4667,1776622348000,92,27.2,0,,,,
12.5333,1776622352000,93,26.3,0,,,,
12.6000,1776622356000,93,26.7,1,,,,
12.6667,1776622360000,92,25.2,0,,,,
12.7333,1776622364000,92,25.5,0,,,,
12.8000,1776622368000,93,24.5,0,,,,
12.8667,1776622372000,92,26.5,0,,,,
12.9333,1776622376000,93,24.5,0,,,,
13.0000,1776622380000,93,25.1,0,,,,
13.0667,1776622384000,90,24.6,0,,,,
13.1333,1776622388000,90,25.9,0,,,,
13.2000,1776622392000,93,25.3,0,,,,
13.2667,1776622396000,91,25,0,,,,
13.3333,1776622400000,92,25.8,0,,,,
13.4000,1776622404000,92,24.7,0,,,,
13.4667,1776622408000,92,24.7,0,,,,
13.5333,1776622412000,91,26.3,0,,,,
13.6000,1776622416000,92,25.6,0,,,,
13.6667,1776622420000,91,26.4,0,,,,
13.7333,1776622424000,92,26,0,,,,
13.8000,1776622428000,92,27.1,0,,,,
13.8667,1776622432000,92,24.8,0,,,,
13.9333,1776622436000,90,25.5,0,,,,
14.0000,1776622440000,92,27.2,0,,,,
14.0667,1776622444000,91,27.4,0,,,,
14.1333,1776622448000,92,24.8,0,,,,
14.2000,1776622452000,91,27.2,0,,,,
14.2667,1776622456000,90,24.8,0,,,,
14.3333,1776622460000,92,26.4,0,,,,
14.4000,1776622464000,92,26.3,0,,,,
14.4667,1776622468000,92,24.5,0,,,,
14.5333,1776622472000,92,24.8,0,,,,
14.6000,1776622476000,90,25.4,0,,,,
14.6667,1776622480000,92,24.7,0,,,,
14.7333,1776622484000,92,24.8,0,,,,
14.8000,1776622488000,92,26.7,0,,,,
14.8667,1776622492000,91,25.8,0,,,,
14.9333,1776622496000,92,26.6,0,,,,
15.0000,1776622500000,90,27.2,0,,,,
15.0667,1776622504000,90,25.4,0,,,,
15.1333,1776622508000,90,24.8,0,,,,
15.2000,1776622512000,90,24.9,0,,,,
15.2667,1776622516000,91,27.3,0,,,,
15.3333,1776622520000,92,24.6,0,,,,
15.4000,1776622524000,90,26.3,0,,,,
15.4667,1776622528000,92,25.1,0,,,,
15.5333,1776622532000,91,25,0,,,,
15.6000,1776622536000,90,26.9,0,,,,
15.6667,1776622540000,91,25.1,0,,,,
15.7333,1776622544000,90,26.7,0,,,,
15.8000,1776622548000,90,26.7,0,,,,
15.8667,1776622552000,92,24.9,0,,,,
15.9333,1776622556000,90,25.2,0,,,,
16.0000,1776622560000,89,27.3,0,,,,
16.0667,1776622564000,89,25.3,0,,,,
16.1333,1776622568000,90,25.6,0,,,,
16.2000,1776622572000,92,24.7,0,,,,
16.2667,1776622576000,90,25.3,0,,,,
16.3333,1776622580000,90,27.2,0,,,,
16.4000,1776622584000,91,26.3,0,,,,
16.4667,1776622588000,91,25.8,0,,,,
16.5333,1776622592000,91,25.9,0,,,,
16.6000,1776622596000,90,26.8,0,,,,
16.6667,1776622600000,91,26.3,0,,,,
16.7333,1776622604000,90,25.2,0,,,,
16.8000,1776622608000,92,25.1,0,,,,
16.8667,1776622612000,91,25.6,0,,,,
16.9333,1776622616000,90,26.4,0,,,,
17.0000,1776622620000,91,25.6,0,,,,
